Date,Descripcion,Coco
2015-08-19,Barahona,7.0
2015-08-19,Distrito Nacional,4.0
2015-08-19,Espaillat,3.0
2015-08-19,Hermanas Mirabal,3.0
2015-08-19,La Altagracia,7.0
2015-08-19,La Romana,7.0
2015-08-19,La Vega,3.0
2015-08-19,Puerto Plata,3.0
2015-08-19,San Cristobal,2.0
2015-08-19,Santiago,3.0
2015-08-19,Santo Domingo,4.0
2015-08-20,Barahona,7.0
2015-08-20,Distrito Nacional,4.0
2015-08-20,Espaillat,3.0
2015-08-20,Hermanas Mirabal,3.0
2015-08-20,La Altagracia,7.0
2015-08-20,La Romana,7.0
2015-08-20,La Vega,3.0
2015-08-20,Puerto Plata,3.0
2015-08-20,San Cristobal,2.0
2015-08-20,Santiago,3.0
2015-08-20,Santo Domingo,4.0
2015-08-21,Barahona,7.0
2015-08-21,Distrito Nacional,4.0
2015-08-21,Espaillat,3.0
2015-08-21,Hermanas Mirabal,3.0
2015-08-21,La Altagracia,7.0
2015-08-21,La Romana,7.0
2015-08-21,La Vega,3.0
2015-08-21,Puerto Plata,3.0
2015-08-21,San Cristobal,2.0
2015-08-21,Santiago,3.0
2015-08-21,Santo Domingo,4.0
2015-08-22,Barahona,7.0
2015-08-22,Distrito Nacional,4.0
2015-08-22,Espaillat,3.0
2015-08-22,Hermanas Mirabal,3.0
2015-08-22,La Altagracia,7.0
2015-08-22,La Romana,7.0
2015-08-22,La Vega,3.0
2015-08-22,Puerto Plata,3.0
2015-08-22,San Cristobal,2.0
2015-08-22,Santiago,3.0
2015-08-22,Santo Domingo,4.0
2015-08-23,Barahona,7.0
2015-08-23,Distrito Nacional,4.0
2015-08-23,Espaillat,3.0
2015-08-23,Hermanas Mirabal,3.0
2015-08-23,La Altagracia,7.0
2015-08-23,La Romana,7.0
2015-08-23,La Vega,3.0
2015-08-23,Puerto Plata,3.0
2015-08-23,San Cristobal,2.0
2015-08-23,Santiago,3.0
2015-08-23,Santo Domingo,4.0
2015-08-24,Barahona,7.0
2015-08-24,Distrito Nacional,4.0
2015-08-24,Espaillat,3.0
2015-08-24,Hermanas Mirabal,3.0
2015-08-24,La Altagracia,7.0
2015-08-24,La Romana,7.0
2015-08-24,La Vega,3.0
2015-08-24,Puerto Plata,3.0
2015-08-24,San Cristobal,2.0
2015-08-24,Santiago,3.0
2015-08-24,Santo Domingo,4.0
2015-08-25,Barahona,7.0
2015-08-25,Distrito Nacional,4.0
2015-08-25,Espaillat,3.0
2015-08-25,Hermanas Mirabal,3.0
2015-08-25,La Altagracia,7.0
2015-08-25,La Romana,7.0
2015-08-25,La Vega,3.0
2015-08-25,Puerto Plata,3.0
2015-08-25,San Cristobal,2.0
2015-08-25,Santiago,3.0
2015-08-25,Santo Domingo,4.0
2015-08-26,Barahona,7.0
2015-08-26,Distrito Nacional,4.0
2015-08-26,Espaillat,3.0
2015-08-26,Hermanas Mirabal,3.0
2015-08-26,La Altagracia,7.0
2015-08-26,La Romana,7.0
2015-08-26,La Vega,3.0
2015-08-26,Puerto Plata,3.0
2015-08-26,San Cristobal,2.0
2015-08-26,Santiago,3.0
2015-08-26,Santo Domingo,4.0
2015-08-27,Barahona,7.0
2015-08-27,Distrito Nacional,4.0
2015-08-27,Espaillat,3.0
2015-08-27,Hermanas Mirabal,3.0
2015-08-27,La Altagracia,7.0
2015-08-27,La Romana,7.0
2015-08-27,La Vega,3.0
2015-08-27,Puerto Plata,3.0
2015-08-27,San Cristobal,2.0
2015-08-27,Santiago,3.0
2015-08-27,Santo Domingo,4.0
2015-08-28,Barahona,7.0
2015-08-28,Distrito Nacional,4.0
2015-08-28,Espaillat,3.0
2015-08-28,Hermanas Mirabal,3.0
2015-08-28,La Altagracia,7.0
2015-08-28,La Romana,7.0
2015-08-28,La Vega,3.0
2015-08-28,Puerto Plata,3.0
2015-08-28,San Cristobal,2.0
2015-08-28,Santiago,3.0
2015-08-28,Santo Domingo,4.0
2015-08-29,Barahona,7.0
2015-08-29,Distrito Nacional,4.0
2015-08-29,Espaillat,3.0
2015-08-29,Hermanas Mirabal,3.0
2015-08-29,La Altagracia,7.0
2015-08-29,La Romana,7.0
2015-08-29,La Vega,3.0
2015-08-29,Puerto Plata,3.0
2015-08-29,San Cristobal,2.0
2015-08-29,Santiago,3.0
2015-08-29,Santo Domingo,4.0
2015-08-30,Barahona,7.0
2015-08-30,Distrito Nacional,4.0
2015-08-30,Espaillat,3.0
2015-08-30,Hermanas Mirabal,3.0
2015-08-30,La Altagracia,7.0
2015-08-30,La Romana,7.0
2015-08-30,La Vega,3.0
2015-08-30,Puerto Plata,3.0
2015-08-30,San Cristobal,2.0
2015-08-30,Santiago,3.0
2015-08-30,Santo Domingo,4.0
2015-08-31,Barahona,7.0
2015-08-31,Distrito Nacional,4.0
2015-08-31,Espaillat,3.0
2015-08-31,Hermanas Mirabal,3.0
2015-08-31,La Altagracia,7.0
2015-08-31,La Romana,7.0
2015-08-31,La Vega,3.0
2015-08-31,Puerto Plata,3.0
2015-08-31,San Cristobal,2.0
2015-08-31,Santiago,3.0
2015-08-31,Santo Domingo,4.0
2015-09-01,Barahona,7.0
2015-09-01,Distrito Nacional,4.0
2015-09-01,Espaillat,3.0
2015-09-01,Hermanas Mirabal,3.0
2015-09-01,La Altagracia,7.0
2015-09-01,La Romana,7.0
2015-09-01,La Vega,3.0
2015-09-01,Puerto Plata,3.0
2015-09-01,San Cristobal,2.0
2015-09-01,Santiago,3.0
2015-09-01,Santo Domingo,4.0
2015-09-02,Barahona,7.0
2015-09-02,Distrito Nacional,4.0
2015-09-02,Espaillat,3.0
2015-09-02,Hermanas Mirabal,3.0
2015-09-02,La Altagracia,7.0
2015-09-02,La Romana,7.0
2015-09-02,La Vega,3.0
2015-09-02,Puerto Plata,3.0
2015-09-02,San Cristobal,2.0
2015-09-02,Santiago,3.0
2015-09-02,Santo Domingo,4.0
2015-09-03,Barahona,7.0
2015-09-03,Distrito Nacional,4.0
2015-09-03,Espaillat,3.0
2015-09-03,Hermanas Mirabal,3.0
2015-09-03,La Altagracia,7.0
2015-09-03,La Romana,7.0
2015-09-03,La Vega,3.0
2015-09-03,Puerto Plata,3.0
2015-09-03,San Cristobal,2.0
2015-09-03,Santiago,3.0
2015-09-03,Santo Domingo,4.0
2015-09-04,Barahona,7.0
2015-09-04,Distrito Nacional,4.0
2015-09-04,Espaillat,3.0
2015-09-04,Hermanas Mirabal,3.0
2015-09-04,La Altagracia,7.0
2015-09-04,La Romana,7.0
2015-09-04,La Vega,3.0
2015-09-04,Puerto Plata,3.0
2015-09-04,San Cristobal,2.0
2015-09-04,Santiago,3.0
2015-09-04,Santo Domingo,4.0
2015-09-05,Barahona,7.0
2015-09-05,Distrito Nacional,4.0
2015-09-05,Espaillat,3.0
2015-09-05,Hermanas Mirabal,3.0
2015-09-05,La Altagracia,7.0
2015-09-05,La Romana,7.0
2015-09-05,La Vega,3.0
2015-09-05,Puerto Plata,3.0
2015-09-05,San Cristobal,2.0
2015-09-05,Santiago,3.0
2015-09-05,Santo Domingo,4.0
2015-09-06,Barahona,7.0
2015-09-06,Distrito Nacional,4.0
2015-09-06,Espaillat,3.0
2015-09-06,Hermanas Mirabal,3.0
2015-09-06,La Altagracia,7.0
2015-09-06,La Romana,7.0
2015-09-06,La Vega,3.0
2015-09-06,Puerto Plata,3.0
2015-09-06,San Cristobal,2.0
2015-09-06,Santiago,3.0
2015-09-06,Santo Domingo,4.0
2015-09-07,Barahona,7.0
2015-09-07,Distrito Nacional,4.0
2015-09-07,Espaillat,3.0
2015-09-07,Hermanas Mirabal,3.0
2015-09-07,La Altagracia,7.0
2015-09-07,La Romana,7.0
2015-09-07,La Vega,3.0
2015-09-07,Puerto Plata,3.0
2015-09-07,San Cristobal,2.0
2015-09-07,Santiago,3.0
2015-09-07,Santo Domingo,4.0
2015-09-08,Barahona,7.0
2015-09-08,Distrito Nacional,4.0
2015-09-08,Espaillat,3.0
2015-09-08,Hermanas Mirabal,3.0
2015-09-08,La Altagracia,7.0
2015-09-08,La Romana,7.0
2015-09-08,La Vega,3.0
2015-09-08,Puerto Plata,3.0
2015-09-08,San Cristobal,2.0
2015-09-08,Santiago,3.0
2015-09-08,Santo Domingo,4.0
2015-09-09,Barahona,7.0
2015-09-09,Distrito Nacional,4.0
2015-09-09,Espaillat,3.0
2015-09-09,Hermanas Mirabal,3.0
2015-09-09,La Altagracia,7.0
2015-09-09,La Romana,7.0
2015-09-09,La Vega,3.0
2015-09-09,Puerto Plata,3.0
2015-09-09,San Cristobal,2.0
2015-09-09,Santiago,3.0
2015-09-09,Santo Domingo,4.0
2015-09-10,Barahona,7.0
2015-09-10,Distrito Nacional,4.0
2015-09-10,Espaillat,3.0
2015-09-10,Hermanas Mirabal,3.0
2015-09-10,La Altagracia,7.0
2015-09-10,La Romana,7.0
2015-09-10,La Vega,3.0
2015-09-10,Puerto Plata,3.0
2015-09-10,San Cristobal,2.0
2015-09-10,Santiago,3.0
2015-09-10,Santo Domingo,4.0
2015-09-11,Barahona,7.0
2015-09-11,Distrito Nacional,4.0
2015-09-11,Espaillat,3.0
2015-09-11,Hermanas Mirabal,3.0
2015-09-11,La Altagracia,7.0
2015-09-11,La Romana,7.0
2015-09-11,La Vega,3.0
2015-09-11,Puerto Plata,3.0
2015-09-11,San Cristobal,2.0
2015-09-11,Santiago,3.0
2015-09-11,Santo Domingo,4.0
2015-09-12,Barahona,7.0
2015-09-12,Distrito Nacional,4.0
2015-09-12,Espaillat,3.0
2015-09-12,Hermanas Mirabal,3.0
2015-09-12,La Altagracia,7.0
2015-09-12,La Romana,7.0
2015-09-12,La Vega,3.0
2015-09-12,Puerto Plata,3.0
2015-09-12,San Cristobal,2.0
2015-09-12,Santiago,3.0
2015-09-12,Santo Domingo,4.0
2015-09-13,Barahona,7.0
2015-09-13,Distrito Nacional,4.0
2015-09-13,Espaillat,3.0
2015-09-13,Hermanas Mirabal,3.0
2015-09-13,La Altagracia,7.0
2015-09-13,La Romana,7.0
2015-09-13,La Vega,3.0
2015-09-13,Puerto Plata,3.0
2015-09-13,San Cristobal,2.0
2015-09-13,Santiago,3.0
2015-09-13,Santo Domingo,4.0
2015-09-14,Barahona,7.0
2015-09-14,Distrito Nacional,4.0
2015-09-14,Espaillat,3.0
2015-09-14,Hermanas Mirabal,3.0
2015-09-14,La Altagracia,7.0
2015-09-14,La Romana,7.0
2015-09-14,La Vega,3.0
2015-09-14,Puerto Plata,3.0
2015-09-14,San Cristobal,2.0
2015-09-14,Santiago,3.0
2015-09-14,Santo Domingo,4.0
2015-09-15,Barahona,7.0
2015-09-15,Distrito Nacional,4.0
2015-09-15,Espaillat,3.0
2015-09-15,Hermanas Mirabal,3.0
2015-09-15,La Altagracia,7.0
2015-09-15,La Romana,7.0
2015-09-15,La Vega,3.0
2015-09-15,Puerto Plata,3.0
2015-09-15,San Cristobal,2.0
2015-09-15,Santiago,3.0
2015-09-15,Santo Domingo,4.0
2015-09-16,Barahona,7.0
2015-09-16,Distrito Nacional,4.0
2015-09-16,Espaillat,3.0
2015-09-16,Hermanas Mirabal,3.0
2015-09-16,La Altagracia,7.0
2015-09-16,La Romana,7.0
2015-09-16,La Vega,3.0
2015-09-16,Puerto Plata,3.0
2015-09-16,San Cristobal,2.0
2015-09-16,Santiago,3.0
2015-09-16,Santo Domingo,4.0
2015-09-17,Barahona,7.0
2015-09-17,Distrito Nacional,4.0
2015-09-17,Espaillat,3.0
2015-09-17,Hermanas Mirabal,3.0
2015-09-17,La Altagracia,7.0
2015-09-17,La Romana,7.0
2015-09-17,La Vega,3.0
2015-09-17,Puerto Plata,3.0
2015-09-17,San Cristobal,2.0
2015-09-17,Santiago,3.0
2015-09-17,Santo Domingo,4.0
2015-09-18,Barahona,7.0
2015-09-18,Distrito Nacional,4.0
2015-09-18,Espaillat,3.0
2015-09-18,Hermanas Mirabal,3.0
2015-09-18,La Altagracia,7.0
2015-09-18,La Romana,7.0
2015-09-18,La Vega,3.0
2015-09-18,Puerto Plata,3.0
2015-09-18,San Cristobal,2.0
2015-09-18,Santiago,3.0
2015-09-18,Santo Domingo,4.0
2015-09-19,Barahona,7.0
2015-09-19,Distrito Nacional,4.0
2015-09-19,Espaillat,3.0
2015-09-19,Hermanas Mirabal,3.0
2015-09-19,La Altagracia,7.0
2015-09-19,La Romana,7.0
2015-09-19,La Vega,3.0
2015-09-19,Puerto Plata,3.0
2015-09-19,San Cristobal,2.0
2015-09-19,Santiago,3.0
2015-09-19,Santo Domingo,4.0
2015-09-20,Barahona,7.0
2015-09-20,Distrito Nacional,4.0
2015-09-20,Espaillat,3.0
2015-09-20,Hermanas Mirabal,3.0
2015-09-20,La Altagracia,7.0
2015-09-20,La Romana,7.0
2015-09-20,La Vega,3.0
2015-09-20,Puerto Plata,3.0
2015-09-20,San Cristobal,2.0
2015-09-20,Santiago,3.0
2015-09-20,Santo Domingo,4.0
2015-09-21,Barahona,7.0
2015-09-21,Distrito Nacional,4.0
2015-09-21,Espaillat,3.0
2015-09-21,Hermanas Mirabal,3.0
2015-09-21,La Altagracia,7.0
2015-09-21,La Romana,7.0
2015-09-21,La Vega,3.0
2015-09-21,Puerto Plata,3.0
2015-09-21,San Cristobal,2.0
2015-09-21,Santiago,3.0
2015-09-21,Santo Domingo,4.0
2015-09-22,Barahona,7.0
2015-09-22,Distrito Nacional,4.0
2015-09-22,Espaillat,3.0
2015-09-22,Hermanas Mirabal,3.0
2015-09-22,La Altagracia,7.0
2015-09-22,La Romana,7.0
2015-09-22,La Vega,3.0
2015-09-22,Puerto Plata,3.0
2015-09-22,San Cristobal,2.0
2015-09-22,Santiago,3.0
2015-09-22,Santo Domingo,4.0
2015-09-23,Barahona,7.0
2015-09-23,Distrito Nacional,4.0
2015-09-23,Espaillat,3.0
2015-09-23,Hermanas Mirabal,3.0
2015-09-23,La Altagracia,7.0
2015-09-23,La Romana,7.0
2015-09-23,La Vega,3.0
2015-09-23,Puerto Plata,3.0
2015-09-23,San Cristobal,2.0
2015-09-23,Santiago,3.0
2015-09-23,Santo Domingo,4.0
2015-09-24,Barahona,7.0
2015-09-24,Distrito Nacional,4.0
2015-09-24,Espaillat,3.0
2015-09-24,Hermanas Mirabal,3.0
2015-09-24,La Altagracia,7.0
2015-09-24,La Romana,7.0
2015-09-24,La Vega,3.0
2015-09-24,Puerto Plata,3.0
2015-09-24,San Cristobal,2.0
2015-09-24,Santiago,3.0
2015-09-24,Santo Domingo,4.0
2015-09-25,Barahona,7.0
2015-09-25,Distrito Nacional,4.0
2015-09-25,Espaillat,3.0
2015-09-25,Hermanas Mirabal,3.0
2015-09-25,La Altagracia,7.0
2015-09-25,La Romana,7.0
2015-09-25,La Vega,3.0
2015-09-25,Puerto Plata,3.0
2015-09-25,San Cristobal,2.0
2015-09-25,Santiago,3.0
2015-09-25,Santo Domingo,4.0
2015-09-26,Barahona,7.0
2015-09-26,Distrito Nacional,4.0
2015-09-26,Espaillat,3.0
2015-09-26,Hermanas Mirabal,3.0
2015-09-26,La Altagracia,7.0
2015-09-26,La Romana,7.0
2015-09-26,La Vega,3.0
2015-09-26,Puerto Plata,3.0
2015-09-26,San Cristobal,2.0
2015-09-26,Santiago,3.0
2015-09-26,Santo Domingo,4.0
2015-09-27,Barahona,7.0
2015-09-27,Distrito Nacional,4.0
2015-09-27,Espaillat,3.0
2015-09-27,Hermanas Mirabal,3.0
2015-09-27,La Altagracia,7.0
2015-09-27,La Romana,7.0
2015-09-27,La Vega,3.0
2015-09-27,Puerto Plata,3.0
2015-09-27,San Cristobal,2.0
2015-09-27,Santiago,3.0
2015-09-27,Santo Domingo,4.0
2015-09-28,Barahona,7.0
2015-09-28,Distrito Nacional,4.0
2015-09-28,Espaillat,3.0
2015-09-28,Hermanas Mirabal,3.0
2015-09-28,La Altagracia,7.0
2015-09-28,La Romana,7.0
2015-09-28,La Vega,3.0
2015-09-28,Puerto Plata,3.0
2015-09-28,San Cristobal,2.0
2015-09-28,Santiago,3.0
2015-09-28,Santo Domingo,4.0
2015-09-29,Barahona,7.0
2015-09-29,Distrito Nacional,4.0
2015-09-29,Espaillat,3.0
2015-09-29,Hermanas Mirabal,3.0
2015-09-29,La Altagracia,7.0
2015-09-29,La Romana,7.0
2015-09-29,La Vega,3.0
2015-09-29,Puerto Plata,3.0
2015-09-29,San Cristobal,2.0
2015-09-29,Santiago,3.0
2015-09-29,Santo Domingo,4.0
2015-09-30,Barahona,7.0
2015-09-30,Distrito Nacional,4.0
2015-09-30,Espaillat,3.0
2015-09-30,Hermanas Mirabal,3.0
2015-09-30,La Altagracia,7.0
2015-09-30,La Romana,7.0
2015-09-30,La Vega,3.0
2015-09-30,Puerto Plata,3.0
2015-09-30,San Cristobal,2.0
2015-09-30,Santiago,3.0
2015-09-30,Santo Domingo,4.0
2015-10-01,Barahona,7.0
2015-10-01,Distrito Nacional,4.0
2015-10-01,Espaillat,3.0
2015-10-01,Hermanas Mirabal,3.0
2015-10-01,La Altagracia,7.0
2015-10-01,La Romana,7.0
2015-10-01,La Vega,3.0
2015-10-01,Puerto Plata,3.0
2015-10-01,San Cristobal,2.0
2015-10-01,Santiago,3.0
2015-10-01,Santo Domingo,4.0
2015-10-02,Barahona,7.0
2015-10-02,Distrito Nacional,4.0
2015-10-02,Espaillat,3.0
2015-10-02,Hermanas Mirabal,3.0
2015-10-02,La Altagracia,7.0
2015-10-02,La Romana,7.0
2015-10-02,La Vega,3.0
2015-10-02,Puerto Plata,3.0
2015-10-02,San Cristobal,2.0
2015-10-02,Santiago,3.0
2015-10-02,Santo Domingo,4.0
2015-10-03,Barahona,7.0
2015-10-03,Distrito Nacional,4.0
2015-10-03,Espaillat,3.0
2015-10-03,Hermanas Mirabal,3.0
2015-10-03,La Altagracia,7.0
2015-10-03,La Romana,7.0
2015-10-03,La Vega,3.0
2015-10-03,Puerto Plata,3.0
2015-10-03,San Cristobal,2.0
2015-10-03,Santiago,3.0
2015-10-03,Santo Domingo,4.0
2015-10-04,Barahona,7.0
2015-10-04,Distrito Nacional,4.0
2015-10-04,Espaillat,3.0
2015-10-04,Hermanas Mirabal,3.0
2015-10-04,La Altagracia,7.0
2015-10-04,La Romana,7.0
2015-10-04,La Vega,3.0
2015-10-04,Puerto Plata,3.0
2015-10-04,San Cristobal,2.0
2015-10-04,Santiago,3.0
2015-10-04,Santo Domingo,4.0
2015-10-05,Barahona,7.0
2015-10-05,Distrito Nacional,4.0
2015-10-05,Espaillat,3.0
2015-10-05,Hermanas Mirabal,3.0
2015-10-05,La Altagracia,7.0
2015-10-05,La Romana,7.0
2015-10-05,La Vega,3.0
2015-10-05,Puerto Plata,3.0
2015-10-05,San Cristobal,2.0
2015-10-05,Santiago,3.0
2015-10-05,Santo Domingo,4.0
2015-10-06,Barahona,7.0
2015-10-06,Distrito Nacional,4.0
2015-10-06,Espaillat,3.0
2015-10-06,Hermanas Mirabal,3.0
2015-10-06,La Altagracia,7.0
2015-10-06,La Romana,7.0
2015-10-06,La Vega,3.0
2015-10-06,Puerto Plata,3.0
2015-10-06,San Cristobal,2.0
2015-10-06,Santiago,3.0
2015-10-06,Santo Domingo,4.0
2015-10-07,Barahona,7.0
2015-10-07,Distrito Nacional,4.0
2015-10-07,Espaillat,3.0
2015-10-07,Hermanas Mirabal,3.0
2015-10-07,La Altagracia,7.0
2015-10-07,La Romana,7.0
2015-10-07,La Vega,3.0
2015-10-07,Puerto Plata,3.0
2015-10-07,San Cristobal,2.0
2015-10-07,Santiago,3.0
2015-10-07,Santo Domingo,4.0
2015-10-08,Barahona,7.0
2015-10-08,Distrito Nacional,4.0
2015-10-08,Espaillat,3.0
2015-10-08,Hermanas Mirabal,3.0
2015-10-08,La Altagracia,7.0
2015-10-08,La Romana,7.0
2015-10-08,La Vega,3.0
2015-10-08,Puerto Plata,3.0
2015-10-08,San Cristobal,2.0
2015-10-08,Santiago,3.0
2015-10-08,Santo Domingo,4.0
2015-10-09,Barahona,7.0
2015-10-09,Distrito Nacional,4.0
2015-10-09,Espaillat,3.0
2015-10-09,Hermanas Mirabal,3.0
2015-10-09,La Altagracia,7.0
2015-10-09,La Romana,7.0
2015-10-09,La Vega,3.0
2015-10-09,Puerto Plata,3.0
2015-10-09,San Cristobal,2.0
2015-10-09,Santiago,3.0
2015-10-09,Santo Domingo,4.0
2015-10-10,Barahona,7.0
2015-10-10,Distrito Nacional,4.0
2015-10-10,Espaillat,3.0
2015-10-10,Hermanas Mirabal,3.0
2015-10-10,La Altagracia,7.0
2015-10-10,La Romana,7.0
2015-10-10,La Vega,3.0
2015-10-10,Puerto Plata,3.0
2015-10-10,San Cristobal,2.0
2015-10-10,Santiago,3.0
2015-10-10,Santo Domingo,4.0
2015-10-11,Barahona,7.0
2015-10-11,Distrito Nacional,4.0
2015-10-11,Espaillat,3.0
2015-10-11,Hermanas Mirabal,3.0
2015-10-11,La Altagracia,7.0
2015-10-11,La Romana,7.0
2015-10-11,La Vega,3.0
2015-10-11,Puerto Plata,3.0
2015-10-11,San Cristobal,2.0
2015-10-11,Santiago,3.0
2015-10-11,Santo Domingo,4.0
2015-10-12,Barahona,7.0
2015-10-12,Distrito Nacional,4.0
2015-10-12,Espaillat,3.0
2015-10-12,Hermanas Mirabal,3.0
2015-10-12,La Altagracia,7.0
2015-10-12,La Romana,7.0
2015-10-12,La Vega,3.0
2015-10-12,Puerto Plata,3.0
2015-10-12,San Cristobal,2.0
2015-10-12,Santiago,3.0
2015-10-12,Santo Domingo,4.0
2015-10-13,Barahona,7.0
2015-10-13,Distrito Nacional,4.0
2015-10-13,Espaillat,3.0
2015-10-13,Hermanas Mirabal,3.0
2015-10-13,La Altagracia,7.0
2015-10-13,La Romana,7.0
2015-10-13,La Vega,3.0
2015-10-13,Puerto Plata,3.0
2015-10-13,San Cristobal,2.0
2015-10-13,Santiago,3.0
2015-10-13,Santo Domingo,4.0
2015-10-14,Barahona,7.0
2015-10-14,Distrito Nacional,4.0
2015-10-14,Espaillat,3.0
2015-10-14,Hermanas Mirabal,3.0
2015-10-14,La Altagracia,7.0
2015-10-14,La Romana,7.0
2015-10-14,La Vega,3.0
2015-10-14,Puerto Plata,3.0
2015-10-14,San Cristobal,2.0
2015-10-14,Santiago,3.0
2015-10-14,Santo Domingo,4.0
2015-10-15,Barahona,7.0
2015-10-15,Distrito Nacional,4.0
2015-10-15,Espaillat,3.0
2015-10-15,Hermanas Mirabal,3.0
2015-10-15,La Altagracia,7.0
2015-10-15,La Romana,7.0
2015-10-15,La Vega,3.0
2015-10-15,Puerto Plata,3.0
2015-10-15,San Cristobal,2.0
2015-10-15,Santiago,3.0
2015-10-15,Santo Domingo,4.0
2015-10-16,Barahona,7.0
2015-10-16,Distrito Nacional,4.0
2015-10-16,Espaillat,3.0
2015-10-16,Hermanas Mirabal,3.0
2015-10-16,La Altagracia,7.0
2015-10-16,La Romana,7.0
2015-10-16,La Vega,3.0
2015-10-16,Puerto Plata,3.0
2015-10-16,San Cristobal,2.0
2015-10-16,Santiago,3.0
2015-10-16,Santo Domingo,4.0
2015-10-17,Barahona,7.0
2015-10-17,Distrito Nacional,4.0
2015-10-17,Espaillat,3.0
2015-10-17,Hermanas Mirabal,3.0
2015-10-17,La Altagracia,7.0
2015-10-17,La Romana,7.0
2015-10-17,La Vega,3.0
2015-10-17,Puerto Plata,3.0
2015-10-17,San Cristobal,2.0
2015-10-17,Santiago,3.0
2015-10-17,Santo Domingo,4.0
2015-10-18,Barahona,7.0
2015-10-18,Distrito Nacional,4.0
2015-10-18,Espaillat,3.0
2015-10-18,Hermanas Mirabal,3.0
2015-10-18,La Altagracia,7.0
2015-10-18,La Romana,7.0
2015-10-18,La Vega,3.0
2015-10-18,Puerto Plata,3.0
2015-10-18,San Cristobal,2.0
2015-10-18,Santiago,3.0
2015-10-18,Santo Domingo,4.0
2015-10-19,Barahona,7.0
2015-10-19,Distrito Nacional,4.0
2015-10-19,Espaillat,3.0
2015-10-19,Hermanas Mirabal,3.0
2015-10-19,La Altagracia,7.0
2015-10-19,La Romana,7.0
2015-10-19,La Vega,3.0
2015-10-19,Puerto Plata,3.0
2015-10-19,San Cristobal,2.0
2015-10-19,Santiago,3.0
2015-10-19,Santo Domingo,4.0
2015-10-20,Barahona,7.0
2015-10-20,Distrito Nacional,4.0
2015-10-20,Espaillat,3.0
2015-10-20,Hermanas Mirabal,3.0
2015-10-20,La Altagracia,7.0
2015-10-20,La Romana,7.0
2015-10-20,La Vega,3.0
2015-10-20,Puerto Plata,3.0
2015-10-20,San Cristobal,2.0
2015-10-20,Santiago,3.0
2015-10-20,Santo Domingo,4.0
2015-10-21,Barahona,7.0
2015-10-21,Distrito Nacional,4.0
2015-10-21,Espaillat,3.0
2015-10-21,Hermanas Mirabal,3.0
2015-10-21,La Altagracia,7.0
2015-10-21,La Romana,7.0
2015-10-21,La Vega,3.0
2015-10-21,Puerto Plata,3.0
2015-10-21,San Cristobal,2.0
2015-10-21,Santiago,3.0
2015-10-21,Santo Domingo,4.0
2015-10-22,Barahona,7.0
2015-10-22,Distrito Nacional,4.0
2015-10-22,Espaillat,3.0
2015-10-22,Hermanas Mirabal,3.0
2015-10-22,La Altagracia,7.0
2015-10-22,La Romana,7.0
2015-10-22,La Vega,3.0
2015-10-22,Puerto Plata,3.0
2015-10-22,San Cristobal,2.0
2015-10-22,Santiago,3.0
2015-10-22,Santo Domingo,4.0
2015-10-23,Barahona,7.0
2015-10-23,Distrito Nacional,4.0
2015-10-23,Espaillat,3.0
2015-10-23,Hermanas Mirabal,3.0
2015-10-23,La Altagracia,7.0
2015-10-23,La Romana,7.0
2015-10-23,La Vega,3.0
2015-10-23,Puerto Plata,3.0
2015-10-23,San Cristobal,2.0
2015-10-23,Santiago,3.0
2015-10-23,Santo Domingo,4.0
2015-10-24,Barahona,7.0
2015-10-24,Distrito Nacional,4.0
2015-10-24,Espaillat,3.0
2015-10-24,Hermanas Mirabal,3.0
2015-10-24,La Altagracia,7.0
2015-10-24,La Romana,7.0
2015-10-24,La Vega,3.0
2015-10-24,Puerto Plata,3.0
2015-10-24,San Cristobal,2.0
2015-10-24,Santiago,3.0
2015-10-24,Santo Domingo,4.0
2015-10-25,Barahona,7.0
2015-10-25,Distrito Nacional,4.0
2015-10-25,Espaillat,3.0
2015-10-25,Hermanas Mirabal,3.0
2015-10-25,La Altagracia,7.0
2015-10-25,La Romana,7.0
2015-10-25,La Vega,3.0
2015-10-25,Puerto Plata,3.0
2015-10-25,San Cristobal,2.0
2015-10-25,Santiago,3.0
2015-10-25,Santo Domingo,4.0
2015-10-26,Barahona,7.0
2015-10-26,Distrito Nacional,4.0
2015-10-26,Espaillat,3.0
2015-10-26,Hermanas Mirabal,3.0
2015-10-26,La Altagracia,7.0
2015-10-26,La Romana,7.0
2015-10-26,La Vega,3.0
2015-10-26,Puerto Plata,3.0
2015-10-26,San Cristobal,2.0
2015-10-26,Santiago,3.0
2015-10-26,Santo Domingo,4.0
2015-10-27,Barahona,7.0
2015-10-27,Distrito Nacional,4.0
2015-10-27,Espaillat,3.0
2015-10-27,Hermanas Mirabal,3.0
2015-10-27,La Altagracia,7.0
2015-10-27,La Romana,7.0
2015-10-27,La Vega,3.0
2015-10-27,Puerto Plata,3.0
2015-10-27,San Cristobal,2.0
2015-10-27,Santiago,3.0
2015-10-27,Santo Domingo,4.0
2015-10-28,Barahona,7.0
2015-10-28,Distrito Nacional,4.0
2015-10-28,Espaillat,3.0
2015-10-28,Hermanas Mirabal,3.0
2015-10-28,La Altagracia,7.0
2015-10-28,La Romana,7.0
2015-10-28,La Vega,3.0
2015-10-28,Puerto Plata,3.0
2015-10-28,San Cristobal,2.0
2015-10-28,Santiago,3.0
2015-10-28,Santo Domingo,4.0
